function_name,function_address,architecture,compiler,optimization,has_aes_sbox,rsa_bigint_detected,has_aes_rcon,has_sha_constants,num_basic_blocks,num_edges,cyclomatic_complexity,loop_count,loop_depth,branch_density,average_block_size,num_entry_exit_paths,strongly_connected_components,instruction_count,immediate_entropy,bitwise_op_density,crypto_constant_hits,branch_condition_complexity,add_ratio,logical_ratio,load_store_ratio,xor_ratio,multiply_ratio,rotate_ratio,rodata_refs_count,string_refs_count,stack_frame_size,bitwise_ops,crypto_like_ops,arithmetic_ops,mem_ops_ratio,function_byte_entropy,opcode_entropy,cyclomatic_complexity_density,unique_ngram_count,algorithm,num_conditional_edges,num_unconditional_edges,num_loop_edges,avg_edge_branch_condition_complexplexity,source_file,table_lookup_presence,original_label
FUN_0809ef70,0809ef70,x86,gcc,O3,1,1,0,0,36,74,40,21,21,0.28378378378378377,7.305555555555555,1,24,263,1.3211832179480478,0.12623199945220845,778.0,38,0.10445344129554655,0.12388663967611337,0.16194331983805668,0.0024291497975708503,0.011336032388663968,0.0024291497975708503,0,0,64,156,165,260,0.16194331983805668,5.791550141312679,2.8236832230397644,0.1520912547528517,72,unknown,19,55,21,1.445945945945946,unknown,1,unknown
FUN_0809f2c0,0809f2c0,x86,gcc,O3,1,1,0,0,18,31,15,7,7,0.22580645161290322,5.444444444444445,2,23,98,1.4328116575187386,0.1547101598245738,444.0,13,0.05758157389635317,0.16698656429942418,0.11900191938579655,0.0019193857965451055,0.007677543186180422,0.0,0,0,84,87,88,76,0.11900191938579655,5.714336880078999,2.393717931374788,0.15306122448979592,49,unknown,10,21,7,2.032258064516129,unknown,1,unknown
FUN_0809f3f0,0809f3f0,x86,gcc,O3,1,1,0,0,7,8,3,1,1,0.125,6.0,2,6,42,1.091554215244946,0.3153562119054974,270.0,1,0.06936416184971098,0.33236994219653176,0.06936416184971098,0.011560693641618497,0.02023121387283237,0.03757225433526012,0,0,20,128,158,43,0.06936416184971098,5.27293832410366,2.6375476215256084,0.07142857142857142,28,unknown,3,5,1,6.75,unknown,1,unknown
FUN_0809f450,0809f450,x86,gcc,O3,1,1,0,0,13,20,9,1,1,0.05,4.384615384615385,1,6,57,1.264945040390584,0.1358921363189656,318.0,7,0.0767590618336887,0.208955223880597,0.11300639658848614,0.0021321961620469083,0.0021321961620469083,0.01279317697228145,0,0,32,104,117,65,0.11300639658848614,5.336358823751769,2.369743498665434,0.15789473684210525,29,unknown,2,18,1,1.4,unknown,1,unknown
FUN_0809f4f0,0809f4f0,x86,gcc,O3,1,1,0,0,3,3,2,0,0,0.0,9.333333333333334,1,3,28,1.1585585407626615,0.08386075949367089,110.0,0,0.1292517006802721,0.10204081632653061,0.14285714285714285,0.006802721088435374,0.034013605442176874,0.0,0,0,20,15,16,29,0.14285714285714285,5.246729921034571,2.5639572694349875,0.07142857142857142,21,unknown,1,2,0,3.3333333333333335,unknown,1,unknown
FUN_0809f530,0809f530,x86,gcc,O3,1,1,0,0,11,12,3,1,1,0.08333333333333333,8.454545454545455,4,11,93,1.1125247541766927,0.27708736941364526,522.0,1,0.04626865671641791,0.3208955223880597,0.06119402985074627,0.008955223880597015,0.0,0.029850746268656716,0,0,28,235,281,53,0.06119402985074627,5.555441356584725,2.346800762847664,0.03225806451612903,43,unknown,5,7,1,6.833333333333333,unknown,1,unknown
FUN_0809f640,0809f640,x86,gcc,O3,1,1,0,0,12,16,6,3,3,0.1875,7.583333333333333,3,12,91,1.3134001544404688,0.22364576439027464,422.0,4,0.05695142378559464,0.23953098827470687,0.07537688442211055,0.008375209380234505,0.0,0.020100502512562814,0,0,122,155,184,51,0.07537688442211055,5.810241315442675,2.321530056967323,0.06593406593406594,50,unknown,7,9,3,2.875,unknown,1,unknown
FUN_0809f750,0809f750,x86,gcc,O3,1,1,0,0,34,52,20,8,8,0.15384615384615385,5.882352941176471,2,34,200,1.0210693846961962,0.22503295250940136,1140.0,18,0.0549717057396928,0.25060630557801133,0.050121261115602264,0.008084074373484237,0.01131770412287793,0.014551333872271624,0,0,124,328,374,131,0.050121261115602264,5.908511812981472,2.308629903221525,0.1,94,unknown,20,32,8,3.9423076923076925,unknown,1,unknown
FUN_0809fa00,0809fa00,x86,gcc,O3,1,1,0,0,9,13,6,5,5,0.38461538461538464,6.0,1,11,54,1.8215557594157248,0.05674603174603174,56.0,4,0.12903225806451613,0.053763440860215055,0.1935483870967742,0.0,0.0,0.0,24,0,4,10,10,52,0.1935483870967742,5.214445140589866,2.5581555700901712,0.1111111111111111,19,unknown,4,9,5,0.7692307692307693,unknown,1,unknown
FUN_0809fbd0,0809fbd0,x86,gcc,O3,1,1,0,0,1,2,3,2,2,1.0,32.0,0,3,32,1.8756642170613027,0.05217391304347826,44.0,1,0.17391304347826086,0.05217391304347826,0.24347826086956523,0.0,0.0,0.0,2,0,12,6,6,31,0.24347826086956523,5.025371475455085,2.597042947225387,0.09375,16,unknown,0,2,2,0.0,unknown,1,unknown
FUN_0809fc40,0809fc40,x86,gcc,O3,1,1,0,0,3,3,2,1,1,0.3333333333333333,4.0,1,4,12,1.4103980546910577,0.18852124183006536,62.0,0,0.08196721311475409,0.19672131147540983,0.08196721311475409,0.01639344262295082,0.0,0.0,0,0,8,12,13,7,0.08196721311475409,4.491443355765327,2.544756400871958,0.16666666666666666,10,unknown,1,2,1,2.6666666666666665,unknown,1,unknown
FUN_0809fc70,0809fc70,x86,gcc,O3,1,1,0,0,6,6,2,3,3,0.5,3.5,3,7,21,1.2008095985417042,0.15832836414231763,82.0,0,0.0970873786407767,0.1553398058252427,0.08737864077669903,0.009708737864077669,0.009708737864077669,0.0,1,0,8,16,17,16,0.08737864077669903,5.132394532302679,2.614660455756114,0.09523809523809523,20,unknown,2,4,3,1.5,unknown,1,unknown
FUN_0809ff00,0809ff00,x86,gcc,O3,1,1,0,0,26,43,19,15,14,0.3488372093023256,4.923076923076923,1,26,128,1.2813936571596032,0.12459894650239949,518.0,17,0.09409888357256778,0.1419457735247209,0.13875598086124402,0.001594896331738437,0.001594896331738437,0.0,0,0,64,89,90,100,0.13875598086124402,5.883803060899157,2.5208924397008623,0.1484375,55,unknown,13,30,15,1.5348837209302326,unknown,1,unknown
FUN_080a0090,080a0090,x86,gcc,O3,1,1,0,0,1,1,2,1,1,1.0,10.0,0,2,10,1.5232141146263383,0.07692307692307693,22.0,0,0.1346153846153846,0.07692307692307693,0.25,0.0,0.0,0.0,0,0,24,4,4,15,0.25,3.3115645939678755,2.8001946428885267,0.2,5,unknown,0,1,1,0.0,unknown,1,unknown
FUN_080a01a0,080a01a0,x86,gcc,O3,1,1,0,0,13,26,15,13,13,0.5,6.923076923076923,1,21,90,1.5233589716936289,0.1285033760804198,276.0,13,0.10101010101010101,0.12878787878787878,0.14393939393939395,0.0025252525252525255,0.0025252525252525255,0.0,0,0,320,51,52,76,0.14393939393939395,5.625633153614407,2.656449251240232,0.16666666666666666,40,unknown,6,20,13,1.3076923076923077,unknown,1,unknown
FUN_080a0310,080a0310,x86,gcc,O3,1,1,0,0,1,0,1,0,0,0.0,9.0,1,1,9,1.726905730515261,0.0,0.0,0,0.3076923076923077,0.0,0.34615384615384615,0.0,0.0,0.0,0,0,16,0,0,8,0.34615384615384615,3.7633584292311086,2.1000689306627534,0.1111111111111111,2,unknown,0,0,0,0.0,unknown,1,unknown
FUN_080a0340,080a0340,x86,gcc,O3,1,1,0,0,3,2,1,0,0,0.0,3.3333333333333335,2,3,10,1.4585964684986028,0.04545454545454545,14.0,0,0.21212121212121213,0.09090909090909091,0.24242424242424243,0.0,0.0,0.0,0,0,12,3,3,7,0.24242424242424243,4.116729296672174,2.3164588679424587,0.1,6,unknown,1,1,0,1.5,unknown,1,unknown
FUN_080a0370,080a0370,x86,gcc,O3,1,1,0,0,20,33,15,10,9,0.30303030303030304,3.3,1,17,66,1.167429644471512,0.156955769835447,314.0,13,0.037383177570093455,0.205607476635514,0.07476635514018691,0.006230529595015576,0.0,0.006230529595015576,0,0,16,68,74,29,0.07476635514018691,5.6859695673600195,2.361421740090986,0.22727272727272727,51,unknown,12,21,10,1.6666666666666667,unknown,1,unknown
FUN_080a0450,080a0450,x86,gcc,O3,1,1,0,0,5,8,5,4,4,0.5,4.6,1,7,23,1.304401781533206,0.15104597701149425,116.0,3,0.056,0.168,0.096,0.016,0.0,0.0,0,0,12,21,23,15,0.096,5.065173480084234,2.4670215641047935,0.21739130434782608,20,unknown,2,6,4,1.5,unknown,1,unknown
FUN_080a04a0,080a04a0,x86,gcc,O3,1,1,0,0,30,55,27,22,22,0.4,5.633333333333334,1,36,169,1.4255567877858997,0.13997947594721788,510.0,25,0.1067251461988304,0.15204678362573099,0.1301169590643275,0.01023391812865497,0.0,0.0043859649122807015,3,0,100,107,120,104,0.1301169590643275,5.714400304274511,2.5086471942643804,0.15976331360946747,65,unknown,17,38,22,1.4727272727272727,unknown,1,unknown
FUN_080a0750,080a0750,x86,gcc,O3,1,1,0,0,1,1,2,1,1,1.0,11.0,0,2,11,1.6540398572273523,0.0,4.0,0,0.28125,0.0,0.3125,0.0,0.0,0.0,0,0,24,0,0,10,0.3125,3.9469707901803113,2.184598505552562,0.18181818181818182,4,unknown,0,1,1,0.0,unknown,1,unknown
FUN_080a07b0,080a07b0,x86,gcc,O3,1,1,0,0,21,34,15,9,9,0.2647058823529412,4.190476190476191,1,24,88,1.3223993260844917,0.1730540727295685,320.0,13,0.07908163265306123,0.16581632653061223,0.10459183673469388,0.02040816326530612,0.0,0.002551020408163265,3,0,72,66,76,50,0.10459183673469388,5.800723251947527,2.3517384263197476,0.17045454545454544,50,unknown,13,21,9,1.6470588235294117,unknown,1,unknown
FUN_080a0b60,080a0b60,x86,gcc,O3,1,1,0,0,14,24,12,9,9,0.375,6.428571428571429,1,19,90,1.5986078372438608,0.14912844505560902,270.0,10,0.07692307692307693,0.1246684350132626,0.11936339522546419,0.013262599469496022,0.0,0.0,0,0,56,47,52,56,0.11936339522546419,5.3536474507663865,2.4192148521192793,0.13333333333333333,51,unknown,6,18,9,1.0416666666666667,unknown,1,unknown
FUN_080a0cd0,080a0cd0,x86,gcc,O3,1,1,0,0,3,3,2,1,1,0.3333333333333333,3.0,1,4,9,0.9805274136045119,0.03333333333333333,22.0,0,0.15384615384615385,0.07692307692307693,0.11538461538461539,0.0,0.0,0.0,0,0,12,2,2,5,0.11538461538461539,4.487122805397798,2.282724185910413,0.2222222222222222,8,unknown,1,2,1,0.6666666666666666,unknown,1,unknown
FUN_080a0d10,080a0d10,x86,gcc,O3,1,1,0,0,8,11,5,2,2,0.18181818181818182,5.5,1,9,44,1.380679016796404,0.12741895078101975,170.0,3,0.09302325581395349,0.14418604651162792,0.13488372093023257,0.009302325581395349,0.009302325581395349,0.0,0,0,160,31,33,33,0.13488372093023257,5.1475925541010135,2.4095835985930667,0.11363636363636363,37,unknown,4,7,2,2.090909090909091,unknown,1,unknown
FUN_080a1220,080a1220,x86,gcc,O3,1,1,0,0,107,170,65,43,36,0.2529411764705882,4.682242990654205,2,53,501,1.1249376331141396,0.13539956332625946,2186.0,63,0.10065466448445172,0.17389525368248773,0.0867430441898527,0.007774140752864157,0.014320785597381341,0.004909983633387889,1,0,1128,437,480,390,0.0867430441898527,6.111438288358028,2.5379343121191873,0.12974051896207583,124,unknown,60,110,43,1.8470588235294119,unknown,1,unknown
FUN_080a1480,080a1480,x86,gcc,O3,1,1,0,0,3,7,6,4,4,0.5714285714285714,10.333333333333334,1,7,31,1.5248540278847065,0.08815958815958817,82.0,4,0.1,0.1,0.17692307692307693,0.0,0.007692307692307693,0.0,0,0,56,13,13,29,0.17692307692307693,5.323732369265596,2.7780603630227185,0.1935483870967742,17,unknown,1,6,4,1.2857142857142858,unknown,1,unknown
FUN_080a14d0,080a14d0,x86,gcc,O3,1,1,0,0,5,7,4,2,2,0.2857142857142857,6.2,2,7,31,1.3342228179206221,0.09054700854700855,108.0,2,0.10526315789473684,0.11278195488721804,0.16541353383458646,0.0,0.0,0.0,0,0,12,15,15,23,0.16541353383458646,5.0251731888984565,2.6511439112471207,0.12903225806451613,20,unknown,2,5,2,1.8571428571428572,unknown,1,unknown
FUN_080a1520,080a1520,x86,gcc,O3,1,1,0,0,1,1,2,1,1,1.0,8.0,0,2,8,2.9086089813552274,0.14705882352941177,24.0,0,0.14705882352941177,0.14705882352941177,0.08823529411764706,0.0,0.0,0.0,0,0,4,5,5,6,0.08823529411764706,4.871178126382214,2.6220910799855925,0.25,7,unknown,0,1,1,0.0,unknown,1,unknown
FUN_080a17e0,080a17e0,x86,gcc,O3,1,1,0,0,5,9,6,4,4,0.4444444444444444,8.4,1,9,42,1.462635114874368,0.10848150935822169,158.0,4,0.08653846153846154,0.11538461538461539,0.14423076923076922,0.009615384615384616,0.0,0.0,0,0,8,24,26,35,0.14423076923076922,5.0734878501752485,2.604902600585855,0.14285714285714285,26,unknown,2,7,4,1.7777777777777777,unknown,1,unknown
FUN_080a1860,080a1860,x86,gcc,O3,1,1,0,0,13,22,11,8,8,0.36363636363636365,4.6923076923076925,1,18,61,1.4588338072921008,0.17634290448935758,238.0,9,0.06569343065693431,0.16058394160583941,0.11313868613138686,0.014598540145985401,0.0,0.0,0,0,132,44,48,40,0.11313868613138686,5.463361654643829,2.5129779642553896,0.18032786885245902,36,unknown,6,16,8,1.4090909090909092,unknown,1,unknown
FUN_080a1940,080a1940,x86,gcc,O3,1,1,0,0,1,0,1,0,0,0.0,3.0,1,1,3,1.9788979029874785,0.0,0.0,0,0.2,0.0,0.3,0.0,0.0,0.0,0,0,4,0,0,3,0.3,2.5073801024236357,2.446439344671015,0.3333333333333333,2,unknown,0,0,0,0.0,unknown,1,unknown
FUN_080a1ae0,080a1ae0,x86,gcc,O3,1,1,0,0,118,242,126,84,84,0.34710743801652894,3.8728813559322033,2,139,457,1.3221070730899431,0.10129564904050431,1422.0,124,0.07741935483870968,0.16426799007444168,0.10024813895781638,0.0019851116625310174,0.0024813895781637717,0.004962779156327543,32,0,184,341,365,294,0.10024813895781638,5.889801692851426,2.594863853152116,0.27571115973741794,107,unknown,53,189,84,1.0661157024793388,unknown,1,unknown
FUN_080a20c0,080a20c0,x86,gcc,O3,1,1,0,0,9,13,6,4,4,0.3076923076923077,6.333333333333333,1,11,57,1.3663436835175722,0.13601131204463798,200.0,4,0.09219858156028368,0.21631205673758866,0.11347517730496454,0.010638297872340425,0.0,0.014184397163120567,0,0,68,65,76,38,0.11347517730496454,5.578384898103281,2.56205650128808,0.10526315789473684,36,unknown,4,9,4,4.384615384615385,unknown,1,unknown
FUN_080a2180,080a2180,x86,gcc,O3,1,1,0,0,1,2,3,2,2,1.0,12.0,0,3,12,1.834335488771237,0.1016949152542373,34.0,1,0.1016949152542373,0.1016949152542373,0.1864406779661017,0.0,0.0,0.0,0,0,12,6,6,14,0.1864406779661017,4.486348298002912,2.816376941880298,0.25,7,unknown,0,2,2,0.0,unknown,1,unknown
FUN_080a2220,080a2220,x86,gcc,O3,1,1,0,0,1,1,2,1,1,1.0,8.0,0,2,8,2.236737263170513,0.16129032258064516,24.0,0,0.06451612903225806,0.16129032258064516,0.0967741935483871,0.0,0.0,0.0,0,0,4,5,5,3,0.0967741935483871,4.3886830477332,2.5602285875299526,0.25,6,unknown,0,1,1,0.0,unknown,1,unknown
FUN_080a2240,080a2240,x86,gcc,O3,1,1,0,0,5,8,5,3,3,0.375,4.8,1,8,24,1.6594446748257554,0.08384194053208138,80.0,3,0.0990990990990991,0.14414414414414414,0.13513513513513514,0.009009009009009009,0.0,0.0,0,0,28,16,17,19,0.13513513513513514,5.22507052036418,2.689064190118783,0.20833333333333334,19,unknown,2,6,3,1.75,unknown,1,unknown
FUN_080a2290,080a2290,x86,gcc,O3,1,1,0,0,17,25,10,7,7,0.28,5.176470588235294,2,15,88,1.4554661224389875,0.13764088930704776,348.0,8,0.09333333333333334,0.14933333333333335,0.09333333333333334,0.005333333333333333,0.016,0.0,0,0,8,56,58,60,0.09333333333333334,5.995437643687354,2.5085193737857225,0.11363636363636363,49,unknown,8,17,7,1.32,unknown,1,unknown
FUN_080a23b0,080a23b0,x86,gcc,O3,1,1,0,0,200,361,163,106,96,0.29362880886426596,4.85,1,39,970,1.6586722528172926,0.1460584952614966,3590.0,161,0.09947999095636446,0.15532444042505086,0.12276735247569523,0.0031652724395206874,0.006330544879041375,0.0018087271082975356,66,0,121,695,725,709,0.12276735247569523,6.192766460486038,2.53967208411318,0.16804123711340208,146,unknown,126,235,106,1.479224376731302,unknown,1,unknown
FUN_080a3180,080a3180,x86,gcc,O3,1,1,0,0,5,11,8,7,7,0.6363636363636364,8.8,0,10,44,1.6175649510537327,0.1208494745415897,128.0,6,0.08673469387755102,0.10714285714285714,0.16326530612244897,0.0,0.0,0.0,2,0,36,21,21,41,0.16326530612244897,5.40784568928973,2.665717480036042,0.18181818181818182,22,unknown,2,9,7,1.0,unknown,1,unknown
FUN_080a3210,080a3210,x86,gcc,O3,1,1,0,0,21,39,20,16,15,0.41025641025641024,5.190476190476191,1,20,109,1.2772843205061555,0.14831966963558732,428.0,18,0.058935361216730035,0.15399239543726237,0.12167300380228137,0.005703422053231939,0.0,0.0,1,0,44,81,84,66,0.12167300380228137,5.79165748546205,2.4642413593328865,0.1834862385321101,47,unknown,13,26,16,1.6666666666666667,unknown,1,unknown
FUN_080a33e0,080a33e0,x86,gcc,O3,1,1,0,0,6,7,3,1,1,0.14285714285714285,5.0,2,5,30,1.26620400524229,0.11996281496281497,92.0,1,0.11392405063291139,0.1962025316455696,0.13291139240506328,0.006329113924050633,0.0,0.012658227848101266,0,0,4,33,38,23,0.13291139240506328,5.201575111682609,2.701998222185982,0.1,19,unknown,3,4,1,4.142857142857143,unknown,1,unknown
FUN_080a3450,080a3450,x86,gcc,O3,1,1,0,0,29,48,21,14,13,0.2916666666666667,4.517241379310345,2,16,131,1.3153683390309792,0.2040229238723374,508.0,19,0.09433962264150944,0.17495711835334476,0.10806174957118353,0.010291595197255575,0.010291595197255575,0.003430531732418525,0,0,60,104,114,79,0.10806174957118353,5.860190715416931,2.5412337182272795,0.16030534351145037,50,unknown,17,31,14,1.5625,unknown,1,unknown
FUN_080a3600,080a3600,x86,gcc,O3,1,1,0,0,11,15,6,3,2,0.2,7.090909090909091,1,4,78,1.1841387936799137,0.09427390791027154,160.0,4,0.15298507462686567,0.08582089552238806,0.17164179104477612,0.0037313432835820895,0.007462686567164179,0.0,0,0,44,23,24,53,0.17164179104477612,5.293611322494599,2.4313091231017774,0.07692307692307693,27,unknown,5,10,3,1.2,unknown,1,unknown
FUN_080a36e0,080a36e0,x86,gcc,O3,1,1,0,0,55,96,43,27,22,0.28125,4.527272727272727,1,36,249,1.2446889815776188,0.13700897304262155,814.0,41,0.0927734375,0.1513671875,0.109375,0.0068359375,0.0087890625,0.001953125,14,0,88,157,168,152,0.109375,6.047606566697279,2.39757077176583,0.17269076305220885,64,unknown,36,60,27,1.4583333333333333,unknown,1,unknown
FUN_080a3a40,080a3a40,x86,gcc,O3,1,1,0,0,20,39,21,15,15,0.38461538461538464,5.05,1,27,101,1.7239688312479369,0.11920268173481148,310.0,19,0.11004784688995216,0.15550239234449761,0.11722488038277512,0.004784688995215311,0.01674641148325359,0.004784688995215311,15,0,4,67,73,77,0.11722488038277512,5.138835287489733,2.701742760791801,0.2079207920792079,46,unknown,10,29,15,1.4871794871794872,unknown,1,unknown
FUN_080a3bf0,080a3bf0,x86,gcc,O3,1,1,0,0,81,130,51,31,25,0.23846153846153847,4.901234567901234,1,51,397,1.258860336038584,0.17047405936576857,1540.0,49,0.09740259740259741,0.18452380952380953,0.10551948051948051,0.0091991341991342,0.01893939393939394,0.005411255411255411,32,0,68,351,388,291,0.10551948051948051,6.189013120719556,2.562616109412587,0.12846347607052896,95,unknown,44,86,31,2.1,unknown,1,unknown
FUN_080a4150,080a4150,x86,gcc,O3,1,1,0,0,18,30,14,8,7,0.26666666666666666,4.166666666666667,2,16,75,0.9767735877106539,0.15524532052309828,306.0,12,0.0893371757925072,0.15561959654178675,0.08645533141210375,0.0,0.01440922190201729,0.002881844380403458,0,0,8,55,57,53,0.08645533141210375,5.882759417035066,2.416498520575724,0.18666666666666668,43,unknown,12,18,8,1.5333333333333334,unknown,1,unknown
FUN_080a42a0,080a42a0,x86,gcc,O3,1,1,0,0,13,20,9,7,6,0.35,7.3076923076923075,1,11,95,1.6646824214319682,0.1255964570523705,268.0,7,0.12009803921568628,0.11519607843137254,0.1323529411764706,0.0024509803921568627,0.012254901960784314,0.0,0,0,44,47,48,80,0.1323529411764706,6.065815493407411,2.5745229649892987,0.09473684210526316,51,unknown,6,14,7,1.5,unknown,1,unknown
FUN_080a43e0,080a43e0,x86,gcc,O3,1,1,0,0,1,1,2,0,0,0.0,9.0,1,2,9,1.6580537368003494,0.08695652173913043,20.0,0,0.13043478260869565,0.08695652173913043,0.2391304347826087,0.0,0.0,0.0,0,0,8,4,4,12,0.2391304347826087,3.986187965046304,2.8117722947190695,0.2222222222222222,6,unknown,0,1,0,0.0,unknown,1,unknown
FUN_080a4500,080a4500,x86,gcc,O3,1,1,0,0,1,2,3,2,2,1.0,10.0,0,3,10,1.9800814193585974,0.09523809523809523,22.0,1,0.047619047619047616,0.09523809523809523,0.19047619047619047,0.0,0.0,0.0,3,0,4,4,4,10,0.19047619047619047,4.559545634509969,2.543472554816779,0.3,6,unknown,0,2,2,0.0,unknown,1,unknown
FUN_080a4530,080a4530,x86,gcc,O3,1,1,0,0,19,35,18,8,8,0.22857142857142856,5.157894736842105,1,25,98,1.3746938760646323,0.15975156239399216,390.0,16,0.0912621359223301,0.19029126213592232,0.10097087378640776,0.003883495145631068,0.011650485436893204,0.007766990291262136,0,0,52,102,112,77,0.10097087378640776,5.904868872890489,2.682512970916781,0.1836734693877551,55,unknown,12,23,8,2.5428571428571427,unknown,1,unknown
FUN_080a4680,080a4680,x86,gcc,O3,1,1,0,0,12,20,10,3,2,0.15,4.416666666666667,2,11,53,1.3926513411800407,0.13884657068867595,160.0,8,0.0867579908675799,0.1415525114155251,0.1278538812785388,0.0045662100456621,0.0,0.0,0,0,8,31,32,34,0.1278538812785388,5.735056547662775,2.4504618154490556,0.18867924528301888,29,unknown,8,12,3,1.4,unknown,1,unknown
FUN_080a4720,080a4720,x86,gcc,O3,1,1,0,0,18,35,19,14,14,0.4,6.555555555555555,0,28,118,1.7555354020060898,0.1100276912884412,316.0,17,0.10040160642570281,0.11244979919678715,0.1465863453815261,0.0,0.004016064257028112,0.0,12,0,112,56,56,104,0.1465863453815261,5.90383611486371,2.5895180955385855,0.16101694915254236,43,unknown,8,27,14,1.0857142857142856,unknown,1,unknown
FUN_080a48c0,080a48c0,x86,gcc,O3,1,1,0,0,14,27,15,10,8,0.37037037037037035,7.928571428571429,0,11,111,1.582349177170525,0.10710707313022856,332.0,13,0.12340425531914893,0.12127659574468085,0.15106382978723404,0.002127659574468085,0.01276595744680851,0.0,27,0,64,57,58,92,0.15106382978723404,5.808930403089028,2.595697752630167,0.13513513513513514,41,unknown,7,20,10,1.5555555555555556,unknown,1,unknown
FUN_080a5630,080a5630,x86,gcc,O3,1,1,0,0,15,26,13,9,8,0.34615384615384615,4.0,1,2,60,1.3763717465645902,0.13879432791197496,216.0,11,0.09166666666666666,0.15416666666666667,0.13333333333333333,0.0,0.0125,0.0,0,0,4,37,37,34,0.13333333333333333,5.416094416246522,2.4810283226520466,0.21666666666666667,33,unknown,10,16,9,1.3461538461538463,unknown,1,unknown
FUN_080a5730,080a5730,x86,gcc,O3,1,1,0,0,72,125,55,32,27,0.256,5.138888888888889,1,48,370,1.491651638419039,0.142744125689122,1500.0,53,0.09751972942502818,0.157271702367531,0.1189402480270575,0.002254791431792559,0.013528748590755355,0.002254791431792559,0,0,132,283,295,301,0.1189402480270575,6.269037821726839,2.4885395957022816,0.14864864864864866,98,unknown,45,80,32,1.696,unknown,1,unknown
FUN_080a5bf0,080a5bf0,x86,gcc,O3,1,1,0,0,120,203,85,61,58,0.30049261083743845,5.1,1,40,612,1.4837970490212238,0.14497501377639863,1984.0,83,0.10173978819969742,0.15242057488653554,0.13993948562783662,0.00264750378214826,0.0022692889561270802,0.0015128593040847202,23,0,168,407,422,405,0.13993948562783662,6.089439160932853,2.560844609564956,0.1388888888888889,96,unknown,66,137,61,1.3054187192118227,unknown,1,unknown
FUN_080a6500,080a6500,x86,gcc,O3,1,1,0,0,1,2,3,2,2,1.0,14.0,0,3,14,1.9093052424839883,0.11940298507462686,42.0,1,0.1044776119402985,0.11940298507462686,0.14925373134328357,0.0,0.0,0.0,0,0,8,8,8,14,0.14925373134328357,4.772641363516335,2.676116240080265,0.21428571428571427,10,unknown,0,2,2,0.0,unknown,1,unknown
FUN_080a6530,080a6530,x86,gcc,O3,1,1,0,0,7,9,4,2,2,0.2222222222222222,4.0,2,5,28,1.2750634099557547,0.18857335866664626,184.0,2,0.06842105263157895,0.22631578947368422,0.1,0.010526315789473684,0.0,0.010526315789473684,0,0,12,45,51,22,0.1,5.351161636768958,2.4353166539405073,0.14285714285714285,25,unknown,4,5,2,1.8888888888888888,unknown,1,unknown
FUN_080a6590,080a6590,x86,gcc,O3,1,1,0,0,7,11,6,3,3,0.2727272727272727,9.0,1,10,63,1.7043542275512802,0.14072818873997078,98.0,4,0.16666666666666666,0.08333333333333333,0.20614035087719298,0.0043859649122807015,0.0,0.0,12,0,8,19,20,55,0.20614035087719298,5.471478938634384,2.63136103286678,0.09523809523809523,27,unknown,3,8,3,1.2727272727272727,unknown,1,unknown
FUN_080a66a0,080a66a0,x86,gcc,O3,1,1,0,0,3,4,3,2,2,0.5,6.333333333333333,1,5,19,1.575468856851795,0.18902255639097743,92.0,1,0.08571428571428572,0.17142857142857143,0.09523809523809523,0.009523809523809525,0.0,0.0,0,0,8,18,19,15,0.09523809523809523,4.942400409924077,2.5984690825753067,0.15789473684210525,15,unknown,1,3,2,1.75,unknown,1,unknown
FUN_080a66f0,080a66f0,x86,gcc,O3,1,1,0,0,4,5,3,1,1,0.2,13.5,1,5,54,1.2544695637090866,0.2453392147758345,288.0,1,0.11363636363636363,0.20909090909090908,0.11363636363636363,0.0022727272727272726,0.0022727272727272726,0.013636363636363636,0,0,20,98,111,63,0.11363636363636363,5.336479325157588,2.6344453675392363,0.05555555555555555,27,unknown,2,3,1,8.4,unknown,1,unknown
FUN_080a6790,080a6790,x86,gcc,O3,1,1,0,0,3,3,2,0,0,0.0,9.333333333333334,1,3,28,1.1585585407626615,0.08386075949367089,110.0,0,0.1360544217687075,0.10204081632653061,0.14285714285714285,0.006802721088435374,0.034013605442176874,0.0,0,0,20,15,16,29,0.14285714285714285,5.213396587701237,2.597291072898757,0.07142857142857142,20,unknown,1,2,0,3.3333333333333335,unknown,1,unknown
FUN_080a6a50,080a6a50,x86,gcc,O3,1,1,0,0,28,49,23,20,20,0.40816326530612246,4.821428571428571,1,34,135,1.4828598450509538,0.1320670778981561,464.0,21,0.10338983050847457,0.13728813559322034,0.1288135593220339,0.005084745762711864,0.0,0.0,0,0,60,81,84,104,0.1288135593220339,5.680286863974222,2.5866368254302268,0.17037037037037037,55,unknown,13,36,20,0.9591836734693877,unknown,1,unknown
FUN_080a70a0,080a70a0,x86,gcc,O3,1,1,0,0,1,1,2,0,0,0.0,11.0,1,2,11,1.6115429873239542,0.0784313725490196,22.0,0,0.13725490196078433,0.0784313725490196,0.23529411764705882,0.0,0.0,0.0,0,0,8,4,4,13,0.23529411764705882,4.4181572881564195,2.7461614303372675,0.18181818181818182,9,unknown,0,1,0,0.0,unknown,1,unknown
