architecture,algorithm,compiler,optimization,filename,function_name,function_address,label,num_basic_blocks,num_edges,cyclomatic_complexity,loop_count,loop_depth,branch_density,average_block_size,num_entry_exit_paths,strongly_connected_components,num_conditional_edges,num_unconditional_edges,num_loop_edges,avg_edge_branch_condition_complexplexity,instruction_count,immediate_entropy,bitwise_op_density,crypto_constant_hits,branch_condition_complexity,add_ratio,logical_ratio,load_store_ratio,xor_ratio,multiply_ratio,rotate_ratio,has_aes_sbox,rsa_bigint_detected,has_aes_rcon,has_sha_constants,rodata_refs_count,string_refs_count,stack_frame_size,bitwise_ops,crypto_like_ops,arithmetic_ops,mem_ops_ratio,function_byte_entropy,opcode_entropy,cyclomatic_complexicity_density,unique_ngram_count
riscv,Non-Crypto,riscv64-linux-gnu-gcc,O3,ecc_riscv_riscv64-linux-gnu-gcc_O3.elf,_PREINIT_0,1.01E+05,Non-Crypto,1,0,1,0,0,0,3,1,1,0,0,0,0,3,2.160457281,0.2,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
riscv,Non-Crypto,riscv64-linux-gnu-gcc,O3,ecc_riscv_riscv64-linux-gnu-gcc_O3.elf,deregister_tm_clones,001009ee,Non-Crypto,4,5,3,0,0,0,2.5,1,5,0,0,0,0,10,0.729602752,0.085714286,2,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
riscv,Non-Crypto,riscv64-linux-gnu-gcc,O3,ecc_riscv_riscv64-linux-gnu-gcc_O3.elf,register_tm_clones,00100a10,Non-Crypto,4,5,3,0,0,0,3.75,1,5,0,0,0,0,15,0.683020513,0.10515873,8,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
riscv,Non-Crypto,riscv64-linux-gnu-gcc,O3,ecc_riscv_riscv64-linux-gnu-gcc_O3.elf,__do_global_dtors_aux,00100a3c,Non-Crypto,5,8,5,1,0,0.125,4,2,7,0,0,0,0,20,1.334092654,0.068253968,16,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
riscv,ECC,riscv64-linux-gnu-gcc,O3,ecc_riscv_riscv64-linux-gnu-gcc_O3.elf,mod_add,00100a78,ECC,3,3,2,0,0,0,1.666666667,1,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
riscv,ECC,riscv64-linux-gnu-gcc,O3,ecc_riscv_riscv64-linux-gnu-gcc_O3.elf,mod_sub,00100a86,ECC,3,2,1,0,0,0,3,2,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
riscv,ECC,riscv64-linux-gnu-gcc,O3,ecc_riscv_riscv64-linux-gnu-gcc_O3.elf,mod_mul,00100aa2,ECC,1,1,2,0,0,0,10,0,2,0,0,0,0,10,1.594416454,0,2,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
riscv,ECC,riscv64-linux-gnu-gcc,O3,ecc_riscv_riscv64-linux-gnu-gcc_O3.elf,egcd,00100abc,ECC,5,7,4,2,0,0.285714286,9.2,1,5,0,0,0,0,46,1.204817035,0.028407461,24,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
riscv,ECC,riscv64-linux-gnu-gcc,O3,ecc_riscv_riscv64-linux-gnu-gcc_O3.elf,mod_inv,00100b30,ECC,6,9,5,3,0,0.333333333,5.5,1,8,0,0,0,0,33,0.922269012,0.034807535,22,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
riscv,ECC,riscv64-linux-gnu-gcc,O3,ecc_riscv_riscv64-linux-gnu-gcc_O3.elf,point_infinity,00100b80,ECC,1,0,1,0,0,0,5,1,1,0,0,0,0,5,0.762653853,0,10,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
riscv,ECC,riscv64-linux-gnu-gcc,O3,ecc_riscv_riscv64-linux-gnu-gcc_O3.elf,point_is_equal,00100b8e,ECC,6,6,2,0,0,0,2.666666667,3,6,0,0,0,0,16,0.409596647,0,14,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
riscv,ECC,riscv64-linux-gnu-gcc,O3,ecc_riscv_riscv64-linux-gnu-gcc_O3.elf,init_demo_curve,00100bb4,ECC,1,0,1,0,0,0,12,1,1,0,0,0,0,12,1.082426004,0,10,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
riscv,ECC,riscv64-linux-gnu-gcc,O3,ecc_riscv_riscv64-linux-gnu-gcc_O3.elf,point_double,00100bd0,ECC,7,23,18,16,0,0.695652174,13.42857143,1,13,0,0,0,0,94,1.215581711,0.028831169,28,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
riscv,ECC,riscv64-linux-gnu-gcc,O3,ecc_riscv_riscv64-linux-gnu-gcc_O3.elf,point_add,00100cbe,ECC,13,31,20,18,0,0.580645161,8.846153846,1,20,0,0,0,0,115,1.182637692,0.015465304,40,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
riscv,ECC,riscv64-linux-gnu-gcc,O3,ecc_riscv_riscv64-linux-gnu-gcc_O3.elf,scalar_mul,00100dd8,ECC,8,16,10,6,0,0.375,11.375,1,11,0,0,0,0,91,1.297974829,0.022809879,46,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
riscv,ECC,riscv64-linux-gnu-gcc,O3,ecc_riscv_riscv64-linux-gnu-gcc_O3.elf,gen_keypair,00100eb4,ECC,3,5,4,3,0,0.6,12,1,6,0,0,0,0,36,1.301200834,0.016393443,22,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
riscv,ECC,riscv64-linux-gnu-gcc,O3,ecc_riscv_riscv64-linux-gnu-gcc_O3.elf,compute_shared,00100f10,ECC,3,4,3,2,0,0.5,7.666666667,1,5,0,0,0,0,23,1.355426426,0.026315789,12,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
riscv,ECC,riscv64-linux-gnu-gcc,O3,ecc_riscv_riscv64-linux-gnu-gcc_O3.elf,ecdsa_sign_toy,00100f46,ECC,8,17,11,9,0,0.529411765,9.5,1,10,0,0,0,0,76,1.103099247,0.016824526,34,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
riscv,ECC,riscv64-linux-gnu-gcc,O3,ecc_riscv_riscv64-linux-gnu-gcc_O3.elf,ecdsa_verify_toy,101006,ECC,11,23,14,10,0,0.434782609,7.545454545,1,16,0,0,0,0,83,0.766909128,0.018347107,32,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
riscv,ECC,riscv64-linux-gnu-gcc,O3,ecc_riscv_riscv64-linux-gnu-gcc_O3.elf,print_point,001010dc,ECC,3,4,3,2,0,0.5,4.333333333,0,4,0,0,0,0,13,1.039622512,0.073260073,16,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
riscv,ECC,riscv64-linux-gnu-gcc,O3,ecc_riscv_riscv64-linux-gnu-gcc_O3.elf,__clzdi2,101102,ECC,5,5,2,1,0,0.2,4.4,2,4,0,0,0,0,22,1.177791074,0.108005307,12,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
riscv,ECC,riscv64-linux-gnu-gcc,O3,ecc_riscv_riscv64-linux-gnu-gcc_O3.elf,__umodti3,101148,ECC,69,106,39,11,0,0.103773585,3.782608696,4,66,0,0,0,0,261,0.374047788,0.105878815,146,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
riscv,Non-Crypto,riscv64-linux-gnu-gcc,Os,ecc_riscv_riscv64-linux-gnu-gcc_Os.elf,FUN_00100790,100790,Non-Crypto,1,1,2,0,0,0,3,0,2,0,0,0,0,3,1.887400476,0.181818182,6,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
riscv,Non-Crypto,riscv64-linux-gnu-gcc,Os,ecc_riscv_riscv64-linux-gnu-gcc_Os.elf,FUN_001007a0,001007a0,Non-Crypto,1,1,2,0,0,0,3,0,2,0,0,0,0,3,1.887400476,0.181818182,6,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
riscv,Non-Crypto,riscv64-linux-gnu-gcc,Os,ecc_riscv_riscv64-linux-gnu-gcc_Os.elf,FUN_001007b0,001007b0,Non-Crypto,1,1,2,0,0,0,3,0,2,0,0,0,0,3,1.887400476,0.181818182,6,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
riscv,Non-Crypto,riscv64-linux-gnu-gcc,Os,ecc_riscv_riscv64-linux-gnu-gcc_Os.elf,FUN_001007c0,001007c0,Non-Crypto,1,1,2,0,0,0,3,0,2,0,0,0,0,3,1.887400476,0.181818182,6,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
riscv,Non-Crypto,riscv64-linux-gnu-gcc,Os,ecc_riscv_riscv64-linux-gnu-gcc_Os.elf,FUN_001007d0,001007d0,Non-Crypto,1,1,2,0,0,0,3,0,2,0,0,0,0,3,1.887400476,0.181818182,6,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
riscv,Non-Crypto,riscv64-linux-gnu-gcc,Os,ecc_riscv_riscv64-linux-gnu-gcc_Os.elf,FUN_001007e0,1.01E+03,Non-Crypto,1,1,2,0,0,0,3,0,2,0,0,0,0,3,1.887400476,0.181818182,6,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
riscv,Non-Crypto,riscv64-linux-gnu-gcc,Os,ecc_riscv_riscv64-linux-gnu-gcc_Os.elf,FUN_001007f0,001007f0,Non-Crypto,1,1,2,0,0,0,3,0,2,0,0,0,0,3,1.887400476,0.181818182,6,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
riscv,Non-Crypto,riscv64-linux-gnu-gcc,Os,ecc_riscv_riscv64-linux-gnu-gcc_Os.elf,FUN_00100800,100800,Non-Crypto,1,1,2,0,0,0,3,0,2,0,0,0,0,3,1.740438816,0.181818182,6,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
riscv,Non-Crypto,riscv64-linux-gnu-gcc,Os,ecc_riscv_riscv64-linux-gnu-gcc_Os.elf,main,100810,Non-Crypto,7,39,34,13,0,0.333333333,24.42857143,1,20,0,0,0,0,171,1.937616122,0.108602197,144,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
riscv,Non-Crypto,riscv64-linux-gnu-gcc,Os,ecc_riscv_riscv64-linux-gnu-gcc_Os.elf,_start,00100a0c,Non-Crypto,1,3,4,1,0,0.333333333,12,0,3,0,0,0,0,12,1.691315337,0.086956522,6,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
riscv,Non-Crypto,riscv64-linux-gnu-gcc,Os,ecc_riscv_riscv64-linux-gnu-gcc_Os.elf,_PREINIT_0,00100a2e,Non-Crypto,1,0,1,0,0,0,3,1,1,0,0,0,0,3,2.160457281,0.2,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
riscv,Non-Crypto,riscv64-linux-gnu-gcc,Os,ecc_riscv_riscv64-linux-gnu-gcc_Os.elf,deregister_tm_clones,00100a3a,Non-Crypto,4,5,3,0,0,0,2.5,1,5,0,0,0,0,10,0.740966389,0.085714286,2,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
riscv,Non-Crypto,riscv64-linux-gnu-gcc,Os,ecc_riscv_riscv64-linux-gnu-gcc_Os.elf,register_tm_clones,00100a5c,Non-Crypto,4,5,3,0,0,0,3.75,1,5,0,0,0,0,15,0.690846898,0.10515873,8,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
riscv,Non-Crypto,riscv64-linux-gnu-gcc,Os,ecc_riscv_riscv64-linux-gnu-gcc_Os.elf,__do_global_dtors_aux,00100a88,Non-Crypto,5,8,5,1,0,0.125,4,2,7,0,0,0,0,20,1.334092654,0.068253968,16,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
riscv,ECC,riscv64-linux-gnu-gcc,Os,ecc_riscv_riscv64-linux-gnu-gcc_Os.elf,mod_add,00100ac4,ECC,3,3,2,0,0,0,1.666666667,1,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
riscv,ECC,riscv64-linux-gnu-gcc,Os,ecc_riscv_riscv64-linux-gnu-gcc_Os.elf,mod_sub,00100ad2,ECC,3,2,1,0,0,0,3,2,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
riscv,ECC,riscv64-linux-gnu-gcc,Os,ecc_riscv_riscv64-linux-gnu-gcc_Os.elf,mod_mul,00100aee,ECC,1,1,2,0,0,0,10,0,2,0,0,0,0,10,1.594416454,0,2,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
riscv,ECC,riscv64-linux-gnu-gcc,Os,ecc_riscv_riscv64-linux-gnu-gcc_Os.elf,egcd,00100b08,ECC,5,8,5,2,0,0.25,9.2,1,5,0,0,0,0,46,1.202776219,0.028407461,24,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
riscv,ECC,riscv64-linux-gnu-gcc,Os,ecc_riscv_riscv64-linux-gnu-gcc_Os.elf,mod_inv,00100b7a,ECC,6,10,6,2,0,0.2,5.333333333,1,8,0,0,0,0,32,0.924206996,0.034688995,22,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
riscv,ECC,riscv64-linux-gnu-gcc,Os,ecc_riscv_riscv64-linux-gnu-gcc_Os.elf,point_infinity,00100bc8,ECC,1,0,1,0,0,0,5,1,1,0,0,0,0,5,0.762653853,0,10,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
riscv,ECC,riscv64-linux-gnu-gcc,Os,ecc_riscv_riscv64-linux-gnu-gcc_Os.elf,point_is_equal,00100bd6,ECC,6,7,3,0,0,0,2.5,2,6,0,0,0,0,15,0.409596647,0,14,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
riscv,ECC,riscv64-linux-gnu-gcc,Os,ecc_riscv_riscv64-linux-gnu-gcc_Os.elf,init_demo_curve,00100bfa,ECC,1,0,1,0,0,0,12,1,1,0,0,0,0,12,1.082426004,0,10,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
riscv,ECC,riscv64-linux-gnu-gcc,Os,ecc_riscv_riscv64-linux-gnu-gcc_Os.elf,point_double,00100c16,ECC,7,24,19,14,0,0.583333333,13.28571429,1,13,0,0,0,0,93,1.213968779,0.028831169,28,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
riscv,ECC,riscv64-linux-gnu-gcc,Os,ecc_riscv_riscv64-linux-gnu-gcc_Os.elf,point_add,00100d06,ECC,14,34,22,20,0,0.588235294,7.714285714,1,12,0,0,0,0,108,1.150990878,0.014334722,32,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
riscv,ECC,riscv64-linux-gnu-gcc,Os,ecc_riscv_riscv64-linux-gnu-gcc_Os.elf,scalar_mul,1.00E+16,ECC,9,21,14,10,0,0.476190476,9,1,9,0,0,0,0,81,1.169080267,0.033224401,28,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
riscv,ECC,riscv64-linux-gnu-gcc,Os,ecc_riscv_riscv64-linux-gnu-gcc_Os.elf,gen_keypair,00100edc,ECC,3,6,5,3,0,0.5,12,1,6,0,0,0,0,36,1.381546829,0.015384615,24,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
riscv,ECC,riscv64-linux-gnu-gcc,Os,ecc_riscv_riscv64-linux-gnu-gcc_Os.elf,compute_shared,00100f38,ECC,3,5,4,2,0,0.4,7.666666667,1,5,0,0,0,0,23,1.355426426,0.026315789,12,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
riscv,ECC,riscv64-linux-gnu-gcc,Os,ecc_riscv_riscv64-linux-gnu-gcc_Os.elf,ecdsa_sign_toy,00100f6e,ECC,8,18,12,9,0,0.5,9.75,1,10,0,0,0,0,78,1.103559926,0.016722011,34,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
riscv,ECC,riscv64-linux-gnu-gcc,Os,ecc_riscv_riscv64-linux-gnu-gcc_Os.elf,ecdsa_verify_toy,101030,ECC,11,24,15,13,0,0.541666667,7.363636364,1,8,0,0,0,0,81,0.765795923,0.018463162,28,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
riscv,ECC,riscv64-linux-gnu-gcc,Os,ecc_riscv_riscv64-linux-gnu-gcc_Os.elf,print_point,101102,ECC,3,4,3,2,0,0.5,4.333333333,0,4,0,0,0,0,13,1.067944952,0.073260073,16,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
riscv,ECC,riscv64-linux-gnu-gcc,Os,ecc_riscv_riscv64-linux-gnu-gcc_Os.elf,__clzdi2,101128,ECC,5,5,2,1,0,0.2,4.4,2,4,0,0,0,0,22,1.177791074,0.108005307,12,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
riscv,ECC,riscv64-linux-gnu-gcc,Os,ecc_riscv_riscv64-linux-gnu-gcc_Os.elf,__umodti3,0010116e,ECC,69,106,39,11,0,0.103773585,3.782608696,4,66,0,0,0,0,261,0.373645211,0.105878815,146,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
x86,Non-Crypto,clang,O0,ecc_x86_clang_O0.elf,_init,101000,Non-Crypto,3,4,3,0,0,0,2.666666667,2,4,0,0,0,0,8,0.898151675,0.138888889,34,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
x86,Non-Crypto,clang,O0,ecc_x86_clang_O0.elf,FUN_00101020,101020,Non-Crypto,1,1,2,0,0,0,2,0,2,0,0,0,0,2,0.993392729,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
x86,Non-Crypto,clang,O0,ecc_x86_clang_O0.elf,_start,101090,Non-Crypto,1,1,2,0,0,0,13,0,2,0,0,0,0,13,1.241468183,0.263157895,58,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
x86,Non-Crypto,clang,O0,ecc_x86_clang_O0.elf,deregister_tm_clones,001010c0,Non-Crypto,4,5,3,0,0,0,2.25,1,5,0,0,0,0,9,0.617963378,0.106643357,24,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
x86,Non-Crypto,clang,O0,ecc_x86_clang_O0.elf,register_tm_clones,001010f0,Non-Crypto,4,5,3,0,0,0,3.5,1,5,0,0,0,0,14,0.54280103,0.184686673,114,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
x86,Non-Crypto,clang,O0,ecc_x86_clang_O0.elf,__do_global_dtors_aux,101130,Non-Crypto,5,7,4,2,0,0.285714286,2.8,2,7,0,0,0,0,14,1.047495304,0.06,38,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
x86,ECC,clang,O0,ecc_x86_clang_O0.elf,init_demo_curve,101180,ECC,1,0,1,0,0,0,12,1,1,0,0,0,0,12,1.218265899,0,10,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
x86,ECC,clang,O0,ecc_x86_clang_O0.elf,point_double,001011c0,ECC,8,23,17,0,0,0,12.625,1,13,0,0,0,0,101,1.080893217,0.047746818,90,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
x86,ECC,clang,O0,ecc_x86_clang_O0.elf,point_infinity,101360,ECC,1,0,1,0,0,0,11,1,1,0,0,0,0,11,1.089370687,0,2,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
x86,ECC,clang,O0,ecc_x86_clang_O0.elf,mod_add,101390,ECC,3,3,2,0,0,0,7.333333333,1,3,0,0,0,0,22,1.745303623,0.123638344,50,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
x86,ECC,clang,O0,ecc_x86_clang_O0.elf,mod_mul,1.01E+03,ECC,1,1,2,0,0,0,18,0,2,0,0,0,0,18,1.621363558,0.112676056,40,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
x86,ECC,clang,O0,ecc_x86_clang_O0.elf,mod_inv,101420,ECC,6,8,4,0,0,0,5,1,7,0,0,0,0,30,1.68220489,0.069178628,76,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
x86,ECC,clang,O0,ecc_x86_clang_O0.elf,mod_sub,001014a0,ECC,4,4,2,0,0,0,7.75,1,4,0,0,0,0,31,1.749314378,0.111945778,96,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
x86,ECC,clang,O0,ecc_x86_clang_O0.elf,point_add,101510,ECC,12,30,20,14,0,0.466666667,11.33333333,1,18,0,0,0,0,136,1.925656168,0.047615349,116,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
x86,ECC,clang,O0,ecc_x86_clang_O0.elf,scalar_mul,101740,ECC,10,15,7,4,0,0.266666667,7,1,9,0,0,0,0,70,1.183749654,0.084907724,170,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
x86,ECC,clang,O0,ecc_x86_clang_O0.elf,gen_keypair,101860,ECC,3,5,4,2,0,0.4,12.33333333,0,5,0,0,0,0,37,1.627455808,0.110517343,124,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
x86,ECC,clang,O0,ecc_x86_clang_O0.elf,compute_shared,001018f0,ECC,1,1,2,1,0,1,16,0,2,0,0,0,0,16,1.818495574,0.070175439,22,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
x86,ECC,clang,O0,ecc_x86_clang_O0.elf,ecdsa_sign_toy,101930,ECC,11,20,11,10,0,0.5,7.545454545,1,9,0,0,0,0,83,0.92111224,0.08170031,274,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
x86,ECC,clang,O0,ecc_x86_clang_O0.elf,ecdsa_verify_toy,00101a70,ECC,11,22,13,6,0,0.272727273,9,1,15,0,0,0,0,99,1.689602022,0.088950258,242,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
x86,ECC,clang,O0,ecc_x86_clang_O0.elf,print_point,00101c10,ECC,4,6,4,2,0,0.333333333,6,1,5,0,0,0,0,24,1.709379683,0.059821429,42,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
x86,Non-Crypto,clang,O0,ecc_x86_clang_O0.elf,main,00101c70,Non-Crypto,1,29,30,28,0,0.965517241,137,0,12,0,0,0,0,137,2.116002428,0.087804878,202,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
x86,ECC,clang,O0,ecc_x86_clang_O0.elf,point_is_equal,00101f10,ECC,10,14,6,0,0,0,4,1,10,0,0,0,0,40,1.687510362,0.087751131,124,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
x86,ECC,clang,O0,ecc_x86_clang_O0.elf,egcd,00101fb0,ECC,4,5,3,1,0,0.2,10.5,1,3,0,0,0,0,42,1.75403817,0.06900227,62,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
x86,ECC,clang,O0,ecc_x86_clang_O0.elf,__umodti3,102060,ECC,19,25,8,2,0,0.08,5.368421053,4,19,0,0,0,0,102,0.599304038,0.192026133,606,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
x86,Non-Crypto,clang,O0,ecc_x86_clang_O0.elf,_fini,001021a4,Non-Crypto,1,0,1,0,0,0,4,2,1,0,0,0,0,4,0.693188527,0.19047619,20,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
x86,Non-Crypto,clang,O1,ecc_x86_clang_O1.elf,_init,101000,Non-Crypto,3,4,3,0,0,0,2.666666667,2,4,0,0,0,0,8,0.898151675,0.138888889,34,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
x86,Non-Crypto,clang,O1,ecc_x86_clang_O1.elf,FUN_00101020,101020,Non-Crypto,1,1,2,0,0,0,2,0,2,0,0,0,0,2,0.993392729,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
