architecture,algorithm,compiler,optimization,filename,function_name,function_address,label,num_basic_blocks,num_edges,cyclomatic_complexity,loop_count,loop_depth,branch_density,average_block_size,num_entry_exit_paths,strongly_connected_components,num_conditional_edges,num_unconditional_edges,num_loop_edges,avg_edge_branch_condition_complexplexity,instruction_count,immediate_entropy,bitwise_op_density,crypto_constant_hits,branch_condition_complexity,add_ratio,logical_ratio,load_store_ratio,xor_ratio,multiply_ratio,rotate_ratio,rodata_refs_count,string_refs_count,stack_frame_size,bitwise_ops,crypto_like_ops,arithmetic_ops,mem_ops_ratio,function_byte_entropy,opcode_entropy,cyclomatic_complexity_density,unique_ngram_count
mips,Non-Crypto,gcc,O0,xor_mips_gcc_O0.elf,__start,004006c0,Non-Crypto,3,4,3,0,0,0.0,7.333333333333333,1,4,0,0,0,0,22,1.107946233266088,0.1611111111111111,32,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0
mips,Non-Crypto,gcc,O0,xor_mips_gcc_O0.elf,deregister_tm_clones,00400720,Non-Crypto,4,5,3,0,0,0.0,3.5,1,5,0,0,0,0,14,1.3052074888994922,0.29166666666666663,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0
mips,Non-Crypto,gcc,O0,xor_mips_gcc_O0.elf,register_tm_clones,00400758,Non-Crypto,4,5,3,0,0,0.0,4.75,1,5,0,0,0,0,19,1.3157993776354304,0.30128205128205127,22,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0
mips,Non-Crypto,gcc,O0,xor_mips_gcc_O0.elf,__do_global_dtors_aux,004007a4,Non-Crypto,5,8,5,1,0,0.125,8.8,1,6,0,0,0,0,44,1.5760833007564412,0.09796803837550866,78,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0
mips,XOR-CIPHER,gcc,O0,xor_mips_gcc_O0.elf,rol,00400860,XOR-CIPHER,1,0,1,0,0,0.0,24.0,1,1,0,0,0,0,24,1.2800532454679168,0.19642857142857142,28,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0
mips,XOR-CIPHER,gcc,O0,xor_mips_gcc_O0.elf,xor_init,004008c0,XOR-CIPHER,9,13,6,3,0,0.23076923076923078,13.0,1,5,0,0,0,0,117,1.1753736927885963,0.10594102399657955,162,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0
mips,XOR-CIPHER,gcc,O0,xor_mips_gcc_O0.elf,sub,00400a94,XOR-CIPHER,4,4,2,1,0,0.25,8.5,1,3,0,0,0,0,34,1.1011340654226867,0.09027777777777778,54,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0
mips,XOR-CIPHER,gcc,O0,xor_mips_gcc_O0.elf,perm,00400b1c,XOR-CIPHER,8,11,5,1,0,0.09090909090909091,9.0,1,6,0,0,0,0,72,1.327056672838572,0.1449378465003465,122,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0
mips,XOR-CIPHER,gcc,O0,xor_mips_gcc_O0.elf,diff,00400c3c,XOR-CIPHER,8,11,5,2,0,0.18181818181818182,9.75,1,4,0,0,0,0,78,1.257790766201847,0.1733684267143763,114,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0
mips,XOR-CIPHER,gcc,O0,xor_mips_gcc_O0.elf,xor_encrypt_block,00400d74,XOR-CIPHER,11,18,9,5,0,0.2777777777777778,10.363636363636363,1,9,0,0,0,0,114,1.2501612284494508,0.07043997668997669,192,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0
mips,XOR-CIPHER,gcc,O0,xor_mips_gcc_O0.elf,xor_decrypt_block,00400f3c,XOR-CIPHER,25,35,12,7,0,0.2,7.56,1,7,0,0,0,0,189,1.1651705165641628,0.05595781678959362,290,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0
mips,XOR-CIPHER,gcc,O0,xor_mips_gcc_O0.elf,xor_stream,00401230,XOR-CIPHER,12,19,9,3,0,0.15789473684210525,10.166666666666666,1,8,0,0,0,0,122,1.1946100113791356,0.05311714709672153,196,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0
mips,Non-Crypto,gcc,O0,xor_mips_gcc_O0.elf,main,00401418,Non-Crypto,18,49,33,10,0,0.20408163265306123,17.27777777777778,2,24,0,0,0,0,311,1.4617793720817662,0.1104799275721187,506,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0
mips,Non-Crypto,gcc,O0,xor_mips_gcc_O0.elf,__do_global_ctors_aux,00401900,Non-Crypto,5,6,3,0,0,0.0,4.4,2,6,0,0,0,0,22,1.4596238638661887,0.13405797101449274,42,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0
mips,Non-Crypto,gcc,O0,xor_mips_gcc_O0.elf,_MIPS_STUBS_,00401960,Non-Crypto,1,1,2,0,0,0.0,4.0,0,2,0,0,0,0,4,1.8326114908647264,0.21428571428571427,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0
mips,Non-Crypto,gcc,O0,xor_mips_gcc_O0.elf,printf,00401970,Non-Crypto,1,1,2,0,0,0.0,4.0,0,2,0,0,0,0,4,1.7871569454101808,0.21428571428571427,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0
mips,Non-Crypto,gcc,O0,xor_mips_gcc_O0.elf,free,00401980,Non-Crypto,1,1,2,0,0,0.0,4.0,0,2,0,0,0,0,4,1.8326114908647264,0.21428571428571427,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0
mips,Non-Crypto,gcc,O0,xor_mips_gcc_O0.elf,memcpy,00401990,Non-Crypto,1,1,2,0,0,0.0,4.0,0,2,0,0,0,0,4,1.8326114908647264,0.21428571428571427,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0
mips,Non-Crypto,gcc,O0,xor_mips_gcc_O0.elf,__stack_chk_fail,004019a0,Non-Crypto,1,1,2,0,0,0.0,4.0,0,2,0,0,0,0,4,1.8326114908647264,0.21428571428571427,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0
mips,Non-Crypto,gcc,O0,xor_mips_gcc_O0.elf,malloc,004019b0,Non-Crypto,1,1,2,0,0,0.0,4.0,0,2,0,0,0,0,4,1.8326114908647264,0.21428571428571427,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0
mips,Non-Crypto,gcc,O0,xor_mips_gcc_O0.elf,puts,004019c0,Non-Crypto,1,1,2,0,0,0.0,4.0,0,2,0,0,0,0,4,1.8326114908647264,0.21428571428571427,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0
mips,Non-Crypto,gcc,O0,xor_mips_gcc_O0.elf,strlen,004019d0,Non-Crypto,1,1,2,0,0,0.0,4.0,0,2,0,0,0,0,4,1.8326114908647264,0.21428571428571427,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0
mips,Non-Crypto,gcc,O0,xor_mips_gcc_O0.elf,putchar,004019e0,Non-Crypto,1,1,2,0,0,0.0,8.0,0,2,0,0,0,0,8,1.8326114908647264,0.21428571428571427,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0
mips,Non-Crypto,gcc,O0,xor_mips_gcc_O0.elf,_fini,00401a00,Non-Crypto,2,2,2,1,0,0.5,8.5,0,3,0,0,0,0,17,2.072780638889321,0.13186813186813187,20,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0
mips,Non-Crypto,gcc,O1,xor_mips_gcc_O1.elf,_init,004005f0,Non-Crypto,5,8,5,0,0,0.0,6.2,1,8,0,0,0,0,31,2.0816563167113253,0.12343628593628594,40,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0
mips,Non-Crypto,gcc,O1,xor_mips_gcc_O1.elf,__start,00400670,Non-Crypto,3,4,3,0,0,0.0,7.333333333333333,1,4,0,0,0,0,22,1.1138327450228473,0.1611111111111111,32,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0
mips,Non-Crypto,gcc,O1,xor_mips_gcc_O1.elf,deregister_tm_clones,004006d0,Non-Crypto,4,5,3,0,0,0.0,3.5,1,5,0,0,0,0,14,1.3052074888994922,0.29166666666666663,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0
mips,Non-Crypto,gcc,O1,xor_mips_gcc_O1.elf,register_tm_clones,00400708,Non-Crypto,4,5,3,0,0,0.0,4.75,1,5,0,0,0,0,19,1.3157993776354304,0.30128205128205127,22,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0
mips,Non-Crypto,gcc,O1,xor_mips_gcc_O1.elf,__do_global_dtors_aux,00400754,Non-Crypto,5,8,5,1,0,0.125,8.8,1,6,0,0,0,0,44,1.5760833007564412,0.09796803837550866,78,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0
mips,XOR-CIPHER,gcc,O1,xor_mips_gcc_O1.elf,rol,00400810,XOR-CIPHER,1,0,1,0,0,0.0,7.0,1,1,0,0,0,0,7,1.1454403109228792,0.6666666666666666,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0
mips,XOR-CIPHER,gcc,O1,xor_mips_gcc_O1.elf,sub,0040082c,XOR-CIPHER,3,3,2,0,0,0.0,4.333333333333333,1,3,0,0,0,0,13,0.9036791590008312,0.27777777777777773,24,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0
mips,XOR-CIPHER,gcc,O1,xor_mips_gcc_O1.elf,diff,00400860,XOR-CIPHER,7,10,5,4,0,0.4,7.857142857142857,1,4,0,0,0,0,55,1.1574274423718462,0.17687020581757423,102,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0
mips,XOR-CIPHER,gcc,O1,xor_mips_gcc_O1.elf,perm,0040093c,XOR-CIPHER,7,10,5,2,0,0.2,7.142857142857143,1,7,0,0,0,0,50,1.2165387809854888,0.14709537774053905,88,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0
mips,XOR-CIPHER,gcc,O1,xor_mips_gcc_O1.elf,xor_init,00400a04,XOR-CIPHER,7,10,5,4,0,0.4,16.285714285714285,1,4,0,0,0,0,114,1.3242614595352105,0.13155241597671963,206,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0
mips,XOR-CIPHER,gcc,O1,xor_mips_gcc_O1.elf,xor_encrypt_block,00400bcc,XOR-CIPHER,11,18,9,5,0,0.2777777777777778,8.0,1,10,0,0,0,0,88,1.1747528422466023,0.09681813995160224,180,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0
mips,XOR-CIPHER,gcc,O1,xor_mips_gcc_O1.elf,xor_decrypt_block,00400d2c,XOR-CIPHER,17,27,12,8,0,0.2962962962962963,7.529411764705882,1,8,0,0,0,0,128,1.0905070299532849,0.10952805364570072,260,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0
mips,XOR-CIPHER,gcc,O1,xor_mips_gcc_O1.elf,xor_stream,00400f2c,XOR-CIPHER,12,19,9,3,0,0.15789473684210525,7.333333333333333,1,9,0,0,0,0,88,0.9474011050036454,0.20672284065141208,164,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0
mips,Non-Crypto,gcc,O1,xor_mips_gcc_O1.elf,main,0040108c,Non-Crypto,13,43,32,5,0,0.11627906976744186,18.23076923076923,1,24,0,0,0,0,237,1.6949355369733445,0.14072948463686094,418,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0
mips,Non-Crypto,gcc,O1,xor_mips_gcc_O1.elf,__do_global_ctors_aux,00401440,Non-Crypto,5,6,3,0,0,0.0,4.4,2,6,0,0,0,0,22,1.4596238638661887,0.13405797101449274,42,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0
mips,Non-Crypto,gcc,O1,xor_mips_gcc_O1.elf,_MIPS_STUBS_,004014a0,Non-Crypto,1,1,2,0,0,0.0,4.0,0,2,0,0,0,0,4,1.8326114908647264,0.21428571428571427,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0
mips,Non-Crypto,gcc,O1,xor_mips_gcc_O1.elf,free,004014b0,Non-Crypto,1,1,2,0,0,0.0,4.0,0,2,0,0,0,0,4,1.8326114908647264,0.21428571428571427,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0
mips,Non-Crypto,gcc,O1,xor_mips_gcc_O1.elf,__stack_chk_fail,004014c0,Non-Crypto,1,1,2,0,0,0.0,4.0,0,2,0,0,0,0,4,1.8326114908647264,0.21428571428571427,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0
mips,Non-Crypto,gcc,O1,xor_mips_gcc_O1.elf,malloc,004014d0,Non-Crypto,1,1,2,0,0,0.0,4.0,0,2,0,0,0,0,4,1.8326114908647264,0.21428571428571427,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0
mips,Non-Crypto,gcc,O1,xor_mips_gcc_O1.elf,puts,004014e0,Non-Crypto,1,1,2,0,0,0.0,4.0,0,2,0,0,0,0,4,1.8326114908647264,0.21428571428571427,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0
mips,Non-Crypto,gcc,O1,xor_mips_gcc_O1.elf,putchar,004014f0,Non-Crypto,1,1,2,0,0,0.0,4.0,0,2,0,0,0,0,4,1.6867043459100248,0.21428571428571427,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0
mips,Non-Crypto,gcc,O1,xor_mips_gcc_O1.elf,__printf_chk,00401500,Non-Crypto,1,1,2,0,0,0.0,8.0,0,2,0,0,0,0,8,1.7871569454101808,0.21428571428571427,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0
mips,Non-Crypto,gcc,O1,xor_mips_gcc_O1.elf,_fini,00401520,Non-Crypto,2,2,2,1,0,0.5,8.5,0,3,0,0,0,0,17,2.0800391725639695,0.13186813186813187,20,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0
mips,Non-Crypto,gcc,O2,xor_mips_gcc_O2.elf,_init,004005f0,Non-Crypto,5,8,5,0,0,0.0,6.2,1,8,0,0,0,0,31,2.0798589655156983,0.12343628593628594,40,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0
mips,Non-Crypto,gcc,O2,xor_mips_gcc_O2.elf,main,00400670,Non-Crypto,13,43,32,0,0,0.0,16.0,2,24,0,0,0,0,208,1.6389129436913403,0.1485786020646955,452,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0
mips,Non-Crypto,gcc,O2,xor_mips_gcc_O2.elf,__start,004009b0,Non-Crypto,3,4,3,0,0,0.0,7.333333333333333,0,4,0,0,0,0,22,1.0961634312154451,0.1611111111111111,32,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0
mips,Non-Crypto,gcc,O2,xor_mips_gcc_O2.elf,deregister_tm_clones,00400a10,Non-Crypto,4,5,3,0,0,0.0,3.5,1,5,0,0,0,0,14,1.3052074888994922,0.29166666666666663,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0
mips,Non-Crypto,gcc,O2,xor_mips_gcc_O2.elf,register_tm_clones,00400a48,Non-Crypto,4,5,3,0,0,0.0,4.75,1,5,0,0,0,0,19,1.3157993776354304,0.30128205128205127,22,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0
mips,Non-Crypto,gcc,O2,xor_mips_gcc_O2.elf,__do_global_dtors_aux,00400a94,Non-Crypto,5,8,5,1,0,0.125,8.8,1,6,0,0,0,0,44,1.5594166340897744,0.09796803837550866,78,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0
mips,XOR-CIPHER,gcc,O2,xor_mips_gcc_O2.elf,rol,00400b50,XOR-CIPHER,1,0,1,0,0,0.0,7.0,1,1,0,0,0,0,7,1.1454403109228792,0.6666666666666666,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0
mips,XOR-CIPHER,gcc,O2,xor_mips_gcc_O2.elf,sub,00400b6c,XOR-CIPHER,3,3,2,0,0,0.0,3.6666666666666665,1,3,0,0,0,0,11,1.1683851476674891,0.2222222222222222,26,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0
mips,XOR-CIPHER,gcc,O2,xor_mips_gcc_O2.elf,diff,00400b98,XOR-CIPHER,3,4,3,1,0,0.25,8.666666666666666,1,4,0,0,0,0,26,1.2843540400102749,0.2209302325581395,50,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0
mips,XOR-CIPHER,gcc,O2,xor_mips_gcc_O2.elf,perm,00400c00,XOR-CIPHER,5,7,4,0,0,0.0,7.8,1,7,0,0,0,0,39,1.4535036525546818,0.10458225984541773,78,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0
mips,XOR-CIPHER,gcc,O2,xor_mips_gcc_O2.elf,xor_init,00400c9c,XOR-CIPHER,7,9,4,3,0,0.3333333333333333,11.714285714285714,1,4,0,0,0,0,82,1.1642208544100732,0.1326943122782831,188,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0
mips,XOR-CIPHER,gcc,O2,xor_mips_gcc_O2.elf,xor_encrypt_block,00400de4,XOR-CIPHER,8,15,9,4,0,0.26666666666666666,10.125,1,10,0,0,0,0,81,1.2066318034250503,0.21246097435830538,170,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0
mips,XOR-CIPHER,gcc,O2,xor_mips_gcc_O2.elf,xor_decrypt_block,00400f28,XOR-CIPHER,16,25,11,5,0,0.2,6.625,1,8,0,0,0,0,106,0.9729111449818434,0.14710583998698987,232,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0
mips,XOR-CIPHER,gcc,O2,xor_mips_gcc_O2.elf,xor_stream,004010d0,XOR-CIPHER,12,18,8,3,0,0.16666666666666666,7.0,1,10,0,0,0,0,84,0.9116196180515344,0.12242883004869305,174,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0
mips,Non-Crypto,gcc,O2,xor_mips_gcc_O2.elf,__do_global_ctors_aux,00401220,Non-Crypto,5,6,3,0,0,0.0,4.4,2,6,0,0,0,0,22,1.4596238638661887,0.13405797101449274,42,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0
mips,Non-Crypto,gcc,O2,xor_mips_gcc_O2.elf,_MIPS_STUBS_,00401280,Non-Crypto,1,1,2,0,0,0.0,4.0,0,2,0,0,0,0,4,1.8326114908647264,0.21428571428571427,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0
mips,Non-Crypto,gcc,O2,xor_mips_gcc_O2.elf,free,00401290,Non-Crypto,1,1,2,0,0,0.0,4.0,0,2,0,0,0,0,4,1.8326114908647264,0.21428571428571427,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0
mips,Non-Crypto,gcc,O2,xor_mips_gcc_O2.elf,__stack_chk_fail,004012a0,Non-Crypto,1,1,2,0,0,0.0,4.0,0,2,0,0,0,0,4,1.8326114908647264,0.21428571428571427,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0
mips,Non-Crypto,gcc,O2,xor_mips_gcc_O2.elf,malloc,004012b0,Non-Crypto,1,1,2,0,0,0.0,4.0,0,2,0,0,0,0,4,1.8326114908647264,0.21428571428571427,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0
mips,Non-Crypto,gcc,O2,xor_mips_gcc_O2.elf,puts,004012c0,Non-Crypto,1,1,2,0,0,0.0,4.0,0,2,0,0,0,0,4,1.8326114908647264,0.21428571428571427,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0
mips,Non-Crypto,gcc,O2,xor_mips_gcc_O2.elf,putchar,004012d0,Non-Crypto,1,1,2,0,0,0.0,4.0,0,2,0,0,0,0,4,1.8326114908647264,0.21428571428571427,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0
mips,Non-Crypto,gcc,O2,xor_mips_gcc_O2.elf,__printf_chk,004012e0,Non-Crypto,1,1,2,0,0,0.0,8.0,0,2,0,0,0,0,8,1.8326114908647264,0.21428571428571427,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0
mips,Non-Crypto,gcc,O2,xor_mips_gcc_O2.elf,_fini,00401300,Non-Crypto,2,2,2,1,0,0.5,8.5,0,3,0,0,0,0,17,2.072780638889321,0.13186813186813187,20,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0
mips,Non-Crypto,gcc,O3,xor_mips_gcc_O3.elf,_init,004005f0,Non-Crypto,5,8,5,0,0,0.0,6.2,1,8,0,0,0,0,31,2.08641822147323,0.12343628593628594,40,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0
mips,Non-Crypto,gcc,O3,xor_mips_gcc_O3.elf,main,00400670,Non-Crypto,13,43,32,0,0,0.0,16.0,2,24,0,0,0,0,208,1.6356139375641594,0.1485786020646955,452,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0
mips,Non-Crypto,gcc,O3,xor_mips_gcc_O3.elf,__start,004009b0,Non-Crypto,3,4,3,0,0,0.0,7.333333333333333,0,4,0,0,0,0,22,1.0961634312154451,0.1611111111111111,32,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0
mips,Non-Crypto,gcc,O3,xor_mips_gcc_O3.elf,deregister_tm_clones,00400a10,Non-Crypto,4,5,3,0,0,0.0,3.5,1,5,0,0,0,0,14,1.3052074888994922,0.29166666666666663,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0
mips,Non-Crypto,gcc,O3,xor_mips_gcc_O3.elf,register_tm_clones,00400a48,Non-Crypto,4,5,3,0,0,0.0,4.75,1,5,0,0,0,0,19,1.3157993776354304,0.30128205128205127,22,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0
mips,Non-Crypto,gcc,O3,xor_mips_gcc_O3.elf,__do_global_dtors_aux,00400a94,Non-Crypto,5,8,5,1,0,0.125,8.8,1,6,0,0,0,0,44,1.5594166340897744,0.09796803837550866,78,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0
mips,XOR-CIPHER,gcc,O3,xor_mips_gcc_O3.elf,rol,00400b50,XOR-CIPHER,1,0,1,0,0,0.0,7.0,1,1,0,0,0,0,7,1.1454403109228792,0.6666666666666666,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0
mips,XOR-CIPHER,gcc,O3,xor_mips_gcc_O3.elf,sub,00400b6c,XOR-CIPHER,1,0,1,0,0,0.0,67.0,1,1,0,0,0,0,67,1.0845396805462844,0.011904761904761904,148,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0
mips,XOR-CIPHER,gcc,O3,xor_mips_gcc_O3.elf,perm,00400c78,XOR-CIPHER,3,4,3,0,0,0.0,20.333333333333332,1,5,0,0,0,0,61,1.514749571250564,0.24626968775904948,188,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0
mips,XOR-CIPHER,gcc,O3,xor_mips_gcc_O3.elf,rol,00400d6c,XOR-CIPHER,1,0,1,0,0,0.0,5.0,1,1,0,0,0,0,5,1.1606586502711562,0.6363636363636364,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0
mips,XOR-CIPHER,gcc,O3,xor_mips_gcc_O3.elf,diff,00400d80,XOR-CIPHER,1,16,17,16,0,1.0,119.0,0,2,0,0,0,0,119,1.648692096254848,0.315625,130,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0
mips,XOR-CIPHER,gcc,O3,xor_mips_gcc_O3.elf,xor_init,00400f5c,XOR-CIPHER,7,9,4,3,0,0.3333333333333333,11.714285714285714,1,4,0,0,0,0,82,1.1645426047318235,0.1326943122782831,188,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0
mips,XOR-CIPHER,gcc,O3,xor_mips_gcc_O3.elf,xor_encrypt_block,004010a4,XOR-CIPHER,6,12,8,4,0,0.3333333333333333,22.333333333333332,1,10,0,0,0,0,134,1.4060243952523674,0.08747777046044374,240,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0
mips,XOR-CIPHER,gcc,O3,xor_mips_gcc_O3.elf,xor_decrypt_block,004012bc,XOR-CIPHER,11,18,9,5,0,0.2777777777777778,16.636363636363637,1,8,0,0,0,0,183,1.1750540409651185,0.08805379599961947,388,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0
mips,XOR-CIPHER,gcc,O3,xor_mips_gcc_O3.elf,xor_stream,00401598,XOR-CIPHER,34,64,32,19,0,0.296875,7.470588235294118,1,9,0,0,0,0,254,1.1087579893209407,0.12200598558885328,412,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0
mips,Non-Crypto,gcc,O3,xor_mips_gcc_O3.elf,__do_global_ctors_aux,00401990,Non-Crypto,5,6,3,0,0,0.0,4.4,2,6,0,0,0,0,22,1.4596238638661887,0.13405797101449274,42,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0
